"version","subjCode","gender","Days","curTrialIndex","audio","audioType","expTimer","trialStart","trialTime","totalTime","lookAways","looking_time","audioStartTime","audioEndTime","subj_exclusion","subj_exclusion_reason","trial_exclusion"
"version4","Bird_202","m",211,6,"starling_1_70dB","birdsong",96739.7783726,87622.1743085,9117.60406408,4893.69664883,1,3840.54001154,91825.2764355,4914.46258566,"no","","no"
"version4","Bird_202","m",211,7,"japanese_1_65dB","forward",114915.022745,97562.9537822,17352.0689629,9306.41134526,4,7550.13376074,105585.673262,9329.31594843,"no","","no"
"version4","Bird_202","m",211,8,"starling_1_70dB","birdsong",128277.520872,115651.330661,12626.1902106,4699.10812481,1,3599.57801547,123554.211599,4723.27334346,"no","","no"
"version4","Bird_202","m",211,9,"starling_1_70dB","birdsong",144439.987996,128994.994494,15444.9935019,4342.33341158,1,3153.69585496,140077.038183,4362.92038481,"no","","no"
"version4","Bird_202","m",211,10,"japanese_1_65dB","forward",170282.847691,145150.298968,25132.5487222,7596.80664608,6,5443.05535689,162680.522943,7602.28779126,"no","","no"
"version4","Bird_202","m",211,11,"japanese_1_65dB","forward",176669.850485,170927.910862,5741.93962322,3175.79700395,1,2032.2490352,173477.119008,3192.6948633,"no","","no"
"version4","Bird_202","m",211,12,"starling_1_70dB","birdsong",185272.140672,177393.688094,7878.45257738,4061.16072437,1,2937.46539638,181185.661902,4086.44797292,"no","","no"
"version4","Bird_203Prac","f",236,1,"starling_1_70dB","birdsong",49947.5879608,27276.7666924,22670.8212684,20618.7870032,3,19008.8058303,29306.8592675,20640.6818137,"yes","practice","no"
"version4","Bird_203Prac","f",236,2,"japanese_1_65dB","forward",71171.5162494,50686.3849421,20485.1313073,18025.2711658,6,15243.0500188,53132.2455449,18039.2358015,"yes","practice","no"
"version4","Bird_203Prac","f",236,3,"japanese_1_65dB","forward",84050.3496805,71914.7873208,12135.5623597,9675.91129428,3,8299.40438999,74353.7915303,9696.51948308,"yes","practice","no"
"version4","Bird_203Prac","f",236,4,"starling_1_70dB","birdsong",109274.912383,84672.6618902,24602.2504929,22473.0028449,1,21353.5064889,86788.0602194,22486.8169185,"yes","practice","no"
"version4","Bird_203Prac","f",236,5,"japanese_1_65dB","forward",123168.619298,110018.312459,13150.3068387,10996.0015494,3,9383.93098506,112156.095952,11012.4867317,"yes","practice","no"
"version4","Bird_203Prac","f",236,6,"starling_1_70dB","birdsong",132767.872578,123901.040316,8866.83226217,6349.48853367,1,5284.31053846,126401.110122,6366.7268687,"yes","practice","no"
"version4","Bird_203Prac","f",236,7,"japanese_1_65dB","forward",165306.304241,133583.623907,31722.6803341,27431.901442,7,22677.1342692,137854.270592,27451.9970353,"yes","practice","no"
"version4","Bird_203Prac","f",236,8,"starling_1_70dB","birdsong",174901.201486,165943.105658,8958.09582731,5532.1877838,1,4381.21470773,169349.882048,5551.29240462,"yes","practice","no"
"version4","Bird_203Prac","f",236,9,"japanese_1_65dB","forward",184533.616755,175768.817697,8764.79905776,5866.1899779,1,4696.52495807,178646.496249,5887.08286596,"yes","practice","no"
"version4","Bird_203Prac","f",236,10,"starling_1_70dB","birdsong",196683.29226,185134.304824,11548.9874356,9296.87973714,4,6999.45181705,187373.255105,9310.00464689,"yes","practice","no"
"version4","Bird_203Prac","f",236,11,"starling_1_70dB","birdsong",204006.648344,197386.886109,6619.76223505,3647.00747541,1,2610.82911133,200345.669047,3660.94131432,"yes","practice","no"
"version4","Bird_203Prac","f",236,12,"japanese_1_65dB","forward",220809.855454,204635.086378,16174.7690754,13539.3771246,4,9526.30046312,207253.479525,13556.3410259,"yes","practice","no"
"version4","Bird_204","m",226,1,"starling_1_70dB","birdsong",58333.7079136,20841.1908505,37492.5170631,34260.1117855,8,28639.1416317,24054.1226301,34279.5548289,"no","","no"
"version4","Bird_204","m",226,2,"japanese_1_65dB","forward",65768.3554032,59113.4766091,6654.87879408,4514.11554001,1,3345.60608436,61237.7170404,4530.60380198,"no","","no"
"version4","Bird_204","m",226,3,"starling_1_70dB","birdsong",78575.2882409,66477.2415105,12098.0467304,7911.003079,2,6930.7578544,70650.7513391,7924.4999456,"no","","no"
"version4","Bird_204","m",226,4,"japanese_1_65dB","forward",89844.1435788,79200.1021769,10644.0414018,7574.31951059,1,6454.16820935,82256.2864814,7587.82150999,"no","","no"
"version4","Bird_204","m",226,5,"japanese_1_65dB","forward",99608.2822164,90560.1410083,9048.1412081,6046.80120532,2,4371.61774198,93544.7521919,6063.49512145,"no","","no"
"version4","Bird_204","m",226,6,"starling_1_70dB","birdsong",117932.881464,100219.451803,17713.4296611,13809.1549975,4,11987.8534018,104106.837162,13825.9495165,"no","","no"
"version4","Bird_204","m",226,7,"japanese_1_65dB","forward",126494.26153,118755.856011,7738.40551988,4776.92136072,2,4519.13883949,121699.942376,4794.28870011,"no","","no"
"version4","Bird_204","m",226,8,"starling_1_70dB","birdsong",137278.692519,127111.059061,10167.6334579,5793.83393409,3,4979.52731709,131467.380377,5811.28100296,"no","","no"
"version4","Bird_204","m",226,9,"japanese_1_65dB","forward",145629.20419,138010.359015,7618.84517493,4757.89236314,1,4109.69921111,140845.53662,4783.63369333,"no","","no"
"version4","Bird_204","m",226,10,"starling_1_70dB","birdsong",154598.208585,146435.440336,8162.76824864,4110.68847263,2,3939.14861235,150474.051305,4124.00124283,"no","","no"
"version4","Bird_204","m",226,11,"starling_1_70dB","birdsong",166184.401971,155344.430331,10839.9716396,7890.09581909,2,7380.82837904,158281.993935,7902.36971073,"no","","no"
"version4","Bird_204","m",226,12,"japanese_1_65dB","forward",175012.655772,166802.741394,8209.91437807,5984.9465265,3,3563.66518819,169013.197111,5999.42854836,"no","","no"
"version4","Bird_205a","m",234,1,"starling_1_70dB","birdsong",20467.3638329,13546.5548545,6920.80897832,4229.13103673,2,2622.34593323,16219.5300304,4247.80026841,"yes","number of useable trials","no"
"version4","Bird_205a","m",234,2,"japanese_1_65dB","forward",64955.0061901,21104.4934954,43850.5126947,34256.0944729,8,30505.8171326,30682.2343401,34272.7331832,"yes","number of useable trials","no"
"version4","Bird_205a","m",234,3,"starling_1_70dB","birdsong",71425.5403603,65609.8329388,5815.70742151,3610.54810393,3,1548.33250184,67802.8720894,3622.63405242,"yes","number of useable trials","no"
"version4","Bird_205a","m",234,4,"japanese_1_65dB","forward",95434.3817175,72250.2157472,23184.1659704,17939.5942105,5,15382.3683395,77478.7226398,17955.6303342,"yes","number of useable trials","no"
"version4","Bird_205a","m",234,5,"starling_1_70dB","birdsong",101052.590301,96319.5539149,4733.03638585,2288.04627148,1,1104.8500514,98750.1134341,2302.44504346,"yes","number of useable trials","no"
"version4","Bird_205a","m",234,6,"japanese_1_65dB","forward",108480.119094,101882.311195,6597.80789912,1839.97341915,1,700.780385465,106619.92977,1860.1537366,"yes","number of useable trials","yes"
"version4","Bird_205a","m",234,7,"starling_1_70dB","birdsong",113646.354608,109247.990181,4398.36442762,1872.69034173,1,727.296244702,111753.149635,1893.16938602,"yes","number of useable trials","yes"
"version4","Bird_205a","m",234,8,"japanese_1_65dB","forward",119376.487561,114262.691101,5113.79645922,1267.69588853,1,95.9306762088,118091.803592,1284.64803949,"yes","number of useable trials","yes"
"version4","Bird_205a","m",234,9,"starling_1_70dB","birdsong",125180.730098,120214.929705,4965.80039297,1613.73999878,2,229.973494424,123547.332297,1633.33244366,"yes","number of useable trials","yes"
"version4","Bird_205a","m",234,10,"japanese_1_65dB","forward",130210.606549,125929.700979,4280.90557014,1415.16738629,1,279.995017801,128778.486327,1432.05897068,"yes","number of useable trials","yes"
"version4","Bird_205a","m",234,11,"starling_1_70dB","birdsong",138871.495776,130928.61865,7942.87712639,5810.58184325,5,3022.30391285,133043.849204,5827.60961703,"yes","number of useable trials","no"
"version4","Bird_205a","m",234,12,"japanese_1_65dB","forward",144187.69081,139589.984882,4597.7059282,1248.05211602,1,91.1674710806,142922.855925,1264.80100956,"yes","number of useable trials","yes"
"version4","Bird_206","f",241,1,"japanese_1_65dB","forward",38912.1688255,29227.5812842,9684.58754135,7577.53587631,2,6363.28506482,31326.2159005,7585.91631131,"no","","no"
"version4","Bird_206","f",241,2,"starling_1_70dB","birdsong",56634.8486622,39585.2856657,17049.5629965,14244.4646561,2,11970.7240825,42373.6618029,14261.1505878,"no","","no"
"version4","Bird_206","f",241,3,"starling_1_70dB","birdsong",71230.9798583,57272.9590248,13958.0208335,11364.1713221,1,10195.067619,59849.9816247,11380.9670949,"no","","no"
"version4","Bird_206","f",241,4,"japanese_1_65dB","forward",87534.9537812,71960.1372433,15574.8165379,11817.6390517,5,9630.96795034,75697.8482084,11837.0402155,"no","","no"
"version4","Bird_206","f",241,5,"starling_1_70dB","birdsong",98700.3707909,88182.3736091,10517.9971818,6631.52434196,1,5463.73325778,92052.510914,6647.82292101,"no","","no"
"version4","Bird_206","f",241,6,"japanese_1_65dB","forward",112694.380855,99511.5052618,13182.8755934,10084.1188173,1,9833.28782282,102597.12661,10097.215236,"no","","no"
"version4","Bird_206","f",241,7,"starling_1_70dB","birdsong",122291.595749,113406.102241,8885.49350842,5028.52448089,1,3912.4583134,117248.833323,5042.72547035,"no","","no"
"version4","Bird_206","f",241,8,"japanese_1_65dB","forward",135985.160837,123071.211284,12913.9495525,9760.97333632,3,7899.05837732,126209.532433,9775.60000301,"no","","no"
"version4","Bird_206","f",241,9,"starling_1_70dB","birdsong",157150.719511,136867.020691,20283.6988204,15414.4939676,6,12204.9375822,141719.546797,15431.1364419,"no","","no"
"version4","Bird_206","f",241,10,"japanese_1_65dB","forward",165761.107473,157837.48266,7923.62481274,5257.60418998,1,4103.58807584,160486.972703,5274.09986717,"no","","no"
"version4","Bird_206","f",241,11,"starling_1_70dB","birdsong",178434.998676,166381.641198,12053.3574779,8939.68044096,2,7066.13121672,169478.322284,8956.64080438,"no","","no"
"version4","Bird_206","f",241,12,"japanese_1_65dB","forward",188148.230805,179272.628475,8875.60232987,4293.81378743,2,3088.67397436,183841.252162,4306.93894954,"no","","no"
"version4","Bird_207","f",205,1,"japanese_1_65dB","forward",36057.6915838,23661.5835193,12396.1080645,10044.8740454,1,8948.16353125,25993.459832,10064.1537338,"no","","no"
"version4","Bird_207","f",205,2,"starling_1_70dB","birdsong",46153.9603381,36947.5489683,9206.41136984,6553.75509599,1,5700.83787246,39583.368065,6570.55839687,"no","","no"
"version4","Bird_207","f",205,3,"japanese_1_65dB","forward",84524.7820115,47019.4435947,37505.3384168,29557.0089262,5,27222.0998342,54950.5632696,29574.1773376,"no","","no"
"version4","Bird_207","f",205,4,"starling_1_70dB","birdsong",99220.3019981,85303.4606464,13916.8413517,10331.6579991,1,9495.48761605,88871.918374,10348.3490635,"no","","no"
"version4","Bird_207","f",205,5,"starling_1_70dB","birdsong",119082.680617,99841.2121262,19241.4684906,11084.4757155,5,10112.7623784,107981.961756,11100.686011,"no","","no"
"version4","Bird_207","f",205,6,"japanese_1_65dB","forward",129331.648076,119845.959249,9485.68882718,3988.49816009,1,2931.10290787,125326.168337,4005.44654706,"no","","no"
"version4","Bird_207","f",205,7,"japanese_1_65dB","forward",136387.259521,129958.572777,6428.68674471,3695.75096102,1,2590.77943413,132676.043884,3711.17868111,"no","","no"
"version4","Bird_207","f",205,8,"starling_1_70dB","birdsong",143492.534224,137199.846565,6292.68765898,3709.46810197,1,2808.11537907,139770.662626,3721.83772118,"no","","no"
"version4","Bird_207","f",205,9,"starling_1_70dB","birdsong",155530.814036,144107.286403,11423.5276324,6066.8128478,2,5449.10590677,149450.126985,6080.65009536,"no","","no"
"version4","Bird_207","f",205,10,"japanese_1_65dB","forward",164377.6373,156149.310054,8228.32724586,4308.92190739,2,3081.8781947,160050.714104,4326.89308311,"no","","no"
"version4","Bird_207","f",205,11,"starling_1_70dB","birdsong",171363.848984,165231.408615,6132.44036923,3139.9150425,1,2370.72380871,168209.573495,3154.23887607,"no","","no"
"version4","Bird_207","f",205,12,"japanese_1_65dB","forward",178022.713165,172007.307003,6015.40616242,3878.153998,2,3024.20748421,174124.595795,3898.04961806,"no","","no"
"version4","Bird_221","m",185,1,"japanese_1_65dB","forward",50896.5922436,36691.8866463,14204.7055973,10780.106844,4,8517.61365344,40106.2660314,10790.1592257,"no","","no"
"version4","Bird_221","m",185,2,"starling_1_70dB","birdsong",62750.6142228,51749.6742394,11000.9399834,7690.23217965,2,6305.9131013,55043.5691036,7707.01055852,"no","","no"
"version4","Bird_221","m",185,3,"japanese_1_65dB","forward",80713.0946156,63408.4034585,17304.6911571,9072.242875,4,6560.97847241,71620.6131826,9092.45132073,"no","","no"
"version4","Bird_221","m",185,4,"starling_1_70dB","birdsong",89244.390554,81451.2307041,7793.15984988,5579.02601705,2,4421.00306874,83638.1871426,5606.16987728,"no","","no"
"version4","Bird_221","m",185,5,"japanese_1_65dB","forward",102458.939116,89863.858442,12595.0806736,4723.93813019,1,3553.3716901,97718.2113145,4740.69084506,"no","","no"
"version4","Bird_221","m",185,6,"starling_1_70dB","birdsong",116139.312933,103095.963512,13043.3494206,9624.63488808,5,7253.04579263,106497.138988,9642.1369891,"no","","no"
"version4","Bird_221","m",185,7,"starling_1_70dB","birdsong",128328.758086,116902.222563,11426.535523,5846.78817895,2,4508.54402821,122463.925442,5864.6659996,"no","","no"
"version4","Bird_221","m",185,8,"japanese_1_65dB","forward",137084.547521,128980.136477,8104.4110441,5132.15749286,1,3964.54856155,131935.399837,5149.10764876,"no","","no"
"version4","Bird_221","m",185,9,"japanese_1_65dB","forward",147455.298263,137689.903682,9765.3945809,7107.33844055,4,5356.4840036,140328.621554,7126.6411214,"no","","no"
"version4","Bird_221","m",185,10,"starling_1_70dB","birdsong",161682.935417,148117.739167,13565.1962502,11387.401827,5,9187.02008494,150276.692175,11406.2079968,"no","","no"
"version4","Bird_221","m",185,11,"japanese_1_65dB","forward",181992.634458,162285.131153,19707.5033055,11163.6946721,9,7651.75137343,170814.304857,11178.2960671,"no","","no"
"version4","Bird_221","m",185,12,"starling_1_70dB","birdsong",201737.774056,182725.540927,19012.2331296,3978.61546295,1,3393.52934173,197742.468498,3995.27133937,"no","","no"
"version4","Bird_208","f",182,1,"japanese_1_65dB","forward",49122.0042417,23191.1214892,25930.8827525,23723.3937931,5,20340.6714112,25381.5589475,23740.4103912,"no","","no"
"version4","Bird_208","f",182,2,"starling_1_70dB","birdsong",71528.819641,49851.8889728,21676.9306682,18405.2283377,3,16383.9614397,53106.3577589,18422.4180822,"no","","no"
"version4","Bird_208","f",182,3,"starling_1_70dB","birdsong",107037.541636,72185.7231532,34851.8184823,31985.3071912,3,30698.3241753,75038.3444054,31999.1643803,"no","","no"
"version4","Bird_208","f",182,4,"japanese_1_65dB","forward",123591.330976,107694.037946,15897.2930301,13724.8480862,2,13258.4614195,109849.227787,13742.0710229,"no","","no"
"version4","Bird_208","f",182,5,"japanese_1_65dB","forward",132350.778235,124199.746987,8151.03124781,6007.79330013,1,4853.69606028,126333.216534,6017.52371866,"no","","no"
"version4","Bird_208","f",182,6,"starling_1_70dB","birdsong",150842.014494,133063.193313,17778.8211808,11263.2930945,3,9858.11608477,139561.868366,11280.1101978,"no","","no"
"version4","Bird_208","f",182,7,"japanese_1_65dB","forward",168514.576465,151580.511035,16934.0654302,14544.6916248,2,12985.4769157,153952.90691,14561.6411544,"no","","no"
"version4","Bird_208","f",182,8,"starling_1_70dB","birdsong",179013.878405,169365.682173,9648.1962317,4220.52729588,1,3051.65751773,174784.685233,4229.15587353,"no","","no"
"version4","Bird_208","f",182,9,"japanese_1_65dB","forward",197789.880994,179849.351317,17940.5296775,12522.3352046,1,11402.2359158,185253.183533,12536.660505,"no","","no"
"version4","Bird_208","f",182,10,"starling_1_70dB","birdsong",207304.845499,198395.099614,8909.74588538,4463.29295759,1,3292.76768061,202823.142902,4481.66803655,"no","","no"
"version4","Bird_208","f",182,11,"japanese_1_65dB","forward",221899.119622,208054.301594,13844.8180286,9293.08591416,1,8186.47151536,212589.357928,9309.72644918,"no","","no"
"version4","Bird_208","f",182,12,"starling_1_70dB","birdsong",232097.691541,222710.908088,9386.78345268,3544.81823389,1,2391.14085701,228539.281997,3558.37532533,"no","","no"
"version4","Bird_209","m",205,1,"starling_1_70dB","birdsong",58306.5290575,43751.039734,14555.4893234,12301.2231118,5,9268.05564776,45984.8271034,12321.668762,"no","","no"
"version4","Bird_209","m",205,2,"japanese_1_65dB","forward",65477.616547,58955.5595401,6522.05700692,4212.28230943,1,3025.52849011,61245.5544826,4232.02853015,"no","","no"
"version4","Bird_209","m",205,3,"japanese_1_65dB","forward",96176.1296093,66324.5304686,29851.5991407,27204.8226413,8,20967.7865522,68954.5093694,27221.5538557,"no","","no"
"version4","Bird_209","m",205,4,"starling_1_70dB","birdsong",103962.330387,96998.0577488,6964.27263787,4847.16645531,2,3262.60016658,99098.2185081,4864.01640853,"no","","no"
"version4","Bird_209","m",205,5,"starling_1_70dB","birdsong",111753.931211,104692.558331,7061.37288007,4962.23560096,1,3794.04985385,106774.347091,4979.55434984,"no","","no"
"version4","Bird_209","m",205,6,"japanese_1_65dB","forward",118491.857327,112472.129243,6019.72808483,3827.21834449,2,1820.41259493,114647.317154,3844.49842629,"no","","no"
"version4","Bird_209","m",205,7,"starling_1_70dB","birdsong",132619.077177,119113.881416,13505.1957615,10504.9983199,7,7698.56986526,122098.091899,10520.9479801,"no","","no"
"version4","Bird_209","m",205,8,"japanese_1_65dB","forward",139612.545177,133351.228895,6261.31628241,3110.85819719,1,1921.24746183,136481.835708,3130.67559272,"no","","no"
"version4","Bird_209","m",205,9,"japanese_1_65dB","forward",158088.449765,140452.400131,17636.0496335,15481.7443442,6,12848.4144099,142588.462426,15499.9507251,"no","","no"
"version4","Bird_209","m",205,10,"starling_1_70dB","birdsong",166980.649347,158720.787016,8259.86233148,4796.47116633,2,3573.32272099,162163.898833,4816.72279668,"no","","no"
"version4","Bird_209","m",205,11,"japanese_1_65dB","forward",178296.356534,167597.827389,10698.5291451,8613.00884005,6,5161.14217786,169669.664335,8626.65455783,"no","","no"
"version4","Bird_209","m",205,12,"starling_1_70dB","birdsong",191827.329213,179021.709003,12805.6202098,10060.8472814,5,7918.29199604,181746.316532,10080.9859902,"no","","no"
"version4","Bird_210","m",212,1,"japanese_1_65dB","forward",63494.6704435,26985.8601648,36508.8102787,34269.2276369,2,33441.5890873,29209.9475702,34284.6903656,"no","","no"
"version4","Bird_210","m",212,2,"starling_1_70dB","birdsong",89213.6756933,64275.0437828,24938.6319105,22148.8542566,1,20960.7830188,67044.734056,22168.9039968,"no","","no"
"version4","Bird_210","m",212,3,"starling_1_70dB","birdsong",115508.392811,90074.1292548,25434.2635562,22752.3044557,4,20938.9066864,92739.4207876,22768.9076924,"no","","no"
"version4","Bird_210","m",212,4,"japanese_1_65dB","forward",125925.874851,116425.437195,9500.43765668,5700.55112576,2,4497.52667516,120207.262774,5718.58367592,"no","","no"
"version4","Bird_210","m",212,5,"starling_1_70dB","birdsong",135421.274152,126569.084055,8852.19009699,5085.4388646,2,3513.4739401,130322.135162,5099.10374482,"no","","no"
"version4","Bird_210","m",212,6,"japanese_1_65dB","forward",150725.017126,136287.62838,14437.3887466,3402.38374039,1,2259.44999661,147302.686986,3422.26238732,"no","","no"
"version4","Bird_210","m",212,7,"japanese_1_65dB","forward",166702.960804,151556.283539,15146.6772653,3942.06062041,2,2692.05702746,162744.257938,3958.66625239,"no","","no"
"version4","Bird_210","m",212,8,"starling_1_70dB","birdsong",189542.03523,167429.184138,22112.851092,3483.83921061,1,2446.45771839,186048.099461,3493.90189235,"no","","no"
"version4","Bird_210","m",212,9,"japanese_1_65dB","forward",203421.10785,190179.587063,13241.5207868,1036.24645923,1,569.319137612,202366.801123,1054.26805941,"no","","yes"
"version4","Bird_210","m",212,10,"starling_1_70dB","birdsong",224033.595197,204241.967683,19791.6275148,4828.61480806,4,2463.28782479,219190.703679,4842.85285086,"no","","no"
"version4","Bird_210","m",212,11,"starling_1_70dB","birdsong",238378.79887,224859.392783,13519.4060872,5629.01564546,4,5115.97320268,232733.04106,5645.72256467,"no","","no"
"version4","Bird_210","m",212,12,"japanese_1_65dB","forward",255452.185238,239129.809176,16322.3760617,3673.21075753,4,1810.37215532,251761.698847,3690.40392392,"no","","no"
"version4","BirdPrac_211","f",572,1,"japanese_1_65dB","forward",44389.8225165,21788.0699231,22601.7525934,20309.1480599,3,18871.419225,24064.7478864,20325.0441758,"yes","practice","no"
"version4","BirdPrac_211","f",572,2,"starling_1_70dB","birdsong",55357.5259067,45070.2758543,10287.2500524,7365.75267281,1,7282.11696367,47974.9224271,7382.563102,"yes","practice","no"
"version4","BirdPrac_211","f",572,3,"starling_1_70dB","birdsong",73397.7129166,56062.7878615,17334.9250551,15212.5507971,2,13981.9573695,58171.8772028,15225.7713834,"yes","practice","no"
"version4","BirdPrac_211","f",572,4,"japanese_1_65dB","forward",97473.3203258,74033.1116899,23440.2086359,20291.9328281,2,18550.3430043,77164.2954519,20308.9714934,"yes","practice","no"
"version4","BirdPrac_211","f",572,5,"japanese_1_65dB","forward",116198.339591,98211.7093689,17986.6302219,15162.574613,1,15028.2413979,101019.189628,15179.1130067,"yes","practice","no"
"version4","BirdPrac_211","f",572,6,"starling_1_70dB","birdsong",132015.321933,117038.354962,14976.9669711,12918.6292008,3,11454.2347212,119079.343022,12935.9429814,"yes","practice","no"
"version4","BirdPrac_211","f",572,7,"starling_1_70dB","birdsong",140842.957461,132841.267419,8001.69004232,5065.24747369,1,3911.05805754,135760.540266,5082.29127174,"yes","practice","no"
"version4","BirdPrac_211","f",572,8,"japanese_1_65dB","forward",159601.352239,141450.284559,18151.0676797,15501.4032929,1,14348.428969,144086.772502,15514.5427818,"yes","practice","no"
"version4","BirdPrac_211","f",572,9,"starling_1_70dB","birdsong",167960.899421,160429.322423,7531.57699874,5162.69950985,1,4007.44282463,162781.481872,5179.38025165,"yes","practice","no"
"version4","BirdPrac_211","f",572,10,"japanese_1_65dB","forward",177841.955891,168582.16398,9259.79191161,6731.71955219,1,5559.48237277,171093.636352,6748.2931907,"yes","practice","no"
"version4","BirdPrac_211","f",572,11,"japanese_1_65dB","forward",189210.772472,178625.291027,10585.4814448,7749.06139178,1,6608.47820225,181445.297241,7765.44067025,"yes","practice","no"
"version4","BirdPrac_211","f",572,12,"starling_1_70dB","birdsong",196784.748694,190048.117445,6736.63124844,4078.67200105,2,2769.20263126,192689.280293,4095.43110279,"yes","practice","no"
"version4","Bird_212","m",225,1,"starling_1_70dB","birdsong",46127.8436563,23936.9976273,22190.846029,1062.82580443,1,23.1831430719,45048.5538851,1079.25726342,"yes","number of useable trials","yes"
"version4","Bird_212","m",225,2,"japanese_1_65dB","forward",55674.7105614,46867.2682079,8807.44235353,4780.82878968,5,2450.302185,50877.0502966,4797.59285405,"yes","number of useable trials","no"
"version4","Bird_212","m",225,3,"starling_1_70dB","birdsong",67083.035688,56496.6547837,10586.3809044,7290.86717615,6,3982.36507067,59771.7557116,7311.244389,"yes","number of useable trials","no"
"version4","Bird_212","m",225,4,"japanese_1_65dB","forward",75553.9802805,67788.125577,7765.85470345,2384.57874433,2,1030.04637996,73152.6183093,2401.33185874,"yes","number of useable trials","no"
"version4","Bird_212","m",225,5,"japanese_1_65dB","forward",92825.1416139,76168.2117533,16656.9298606,3872.55430673,3,2047.91399618,88935.8783349,3889.23453538,"yes","number of useable trials","no"
"version4","Bird_212","m",225,6,"starling_1_70dB","birdsong",116583.174274,93644.905423,22938.2688505,1850.02747759,2,320.284274945,114716.396761,1866.74637333,"yes","number of useable trials","yes"
"version4","Bird_212","m",225,7,"japanese_1_65dB","forward",139556.669525,117427.362337,22129.3071884,1033.50657101,1,18.8928073039,138505.559848,1051.08367078,"yes","number of useable trials","yes"
"version4","Bird_212","m",225,8,"starling_1_70dB","birdsong",155305.157916,140301.165967,15003.991949,2541.29987113,1,1407.06759074,152750.999698,2554.12091916,"yes","number of useable trials","no"
"version4","Bird_212","m",225,9,"starling_1_70dB","birdsong",161641.80179,155966.101968,5675.69982295,2056.66131258,1,917.16243804,159569.334878,2072.42995611,"yes","number of useable trials","yes"
"version4","Bird_212","m",225,10,"japanese_1_65dB","forward",166910.564054,162495.03761,4415.52644385,2045.43724949,1,894.61918395,164852.472743,2058.05264336,"yes","number of useable trials","yes"
"version4","Bird_212","m",225,11,"japanese_1_65dB","forward",176004.183574,167717.647111,8286.53646237,3376.55789011,4,1092.29559996,172610.269978,3393.87561243,"yes","number of useable trials","no"
"version4","Bird_212","m",225,12,"starling_1_70dB","birdsong",198925.892987,176827.099948,22098.7930394,1035.79169321,1,23.3768206963,197873.358787,1052.4969015,"yes","number of useable trials","yes"
"version4","Bird_213","m",251,1,"starling_1_70dB","birdsong",36183.3675406,19701.8151631,16481.5523775,12238.6447083,2,11012.096639,23926.5386934,12256.7942863,"no","","no"
"version4","Bird_213","m",251,2,"japanese_1_65dB","forward",52616.6777649,37023.4349924,15593.2427725,7383.31333823,2,5862.06526046,45216.6978855,7399.94326545,"no","","no"
"version4","Bird_213","m",251,3,"starling_1_70dB","birdsong",66426.7416101,53345.9818053,13080.7598048,5703.0651708,2,5304.4725159,60709.4288153,5717.27618086,"no","","no"
"version4","Bird_213","m",251,4,"japanese_1_65dB","forward",86941.0792292,67234.199362,19706.8798672,5652.75757927,2,5117.14792933,81273.9135404,5667.13591859,"no","","no"
"version4","Bird_213","m",251,5,"japanese_1_65dB","forward",95050.3096447,87570.1701557,7480.13948895,4761.86891377,1,3596.66840269,90271.6328666,4778.64324376,"no","","no"
"version4","Bird_213","m",251,6,"starling_1_70dB","birdsong",110565.83294,95864.6429522,14701.1899882,5466.21215159,1,4316.09933266,105082.85604,5482.94028638,"no","","no"
"version4","Bird_213","m",251,7,"japanese_1_65dB","forward",122204.297385,111293.844542,10910.4528429,3861.67448334,3,1920.99390156,118324.240294,3880.02218738,"no","","no"
"version4","Bird_213","m",251,8,"starling_1_70dB","birdsong",141814.789442,122813.281426,19001.5080164,16350.6923462,3,15214.6136268,125450.022619,16364.7332895,"no","","no"
"version4","Bird_213","m",251,9,"japanese_1_65dB","forward",152430.990541,142432.792838,9998.19770311,6498.04987849,2,5278.85403071,145916.279939,6514.67364636,"no","","no"
"version4","Bird_213","m",251,10,"starling_1_70dB","birdsong",166207.722331,153243.237537,12964.4847936,1487.67717567,2,39.6580597735,164705.76605,1501.92206221,"no","","yes"
"version4","Bird_213","m",251,11,"starling_1_70dB","birdsong",174118.792478,166912.247954,7206.54452429,4593.39230806,1,3417.9378329,169505.941728,4612.81379369,"no","","no"
"version4","Bird_213","m",251,12,"japanese_1_65dB","forward",199194.998464,174724.2869,24470.7115634,15693.2769227,6,11997.0636967,183484.975612,15709.9858951,"no","","no"
"version4","Bird_214","m",184,1,"starling_1_70dB","birdsong",45468.1145852,19828.671757,25639.4428282,23523.462549,9,18681.3771685,21928.5748504,23539.4124422,"no","","no"
"version4","Bird_214","m",184,2,"japanese_1_65dB","forward",57537.3716552,46227.0731405,11310.2985147,8860.6180806,2,7650.19049399,48659.8654121,8877.47099817,"no","","no"
"version4","Bird_214","m",184,3,"starling_1_70dB","birdsong",84689.4841983,58261.9054463,26427.578752,23458.9936634,6,21405.3689397,61216.8678368,23472.5804321,"no","","no"
"version4","Bird_214","m",184,4,"japanese_1_65dB","forward",106324.96727,85331.6898223,20993.2774478,16620.5477549,3,15487.8367179,89693.663637,16631.2666772,"no","","no"
"version4","Bird_214","m",184,5,"starling_1_70dB","birdsong",116940.790829,107149.960546,9790.83028276,6791.65528904,2,5438.3544769,110136.50107,6804.25348737,"no","","no"
"version4","Bird_214","m",184,6,"japanese_1_65dB","forward",128460.389775,117566.450475,10893.9393006,7404.68217583,3,6130.03823568,121042.568066,7417.78441159,"no","","no"
